,BP_mmHg_Avg,WS_ms_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT,Rain_mm_Tot,AirTC_Avg,RH,SlrW_Avg,SlrMJ_Tot,UV_Avg,min_BP_mmHg_Avg,min_WS_ms_S_WVT,min_WindDir_D1_WVT,min_WindDir_SD1_WVT,min_Rain_mm_Tot,min_AirTC_Avg,min_RH,min_SlrW_Avg,min_SlrMJ_Tot,min_UV_Avg,max_BP_mmHg_Avg,max_WS_ms_S_WVT,max_WindDir_D1_WVT,max_WindDir_SD1_WVT,max_Rain_mm_Tot,max_AirTC_Avg,max_RH,max_SlrW_Avg,max_SlrMJ_Tot,max_UV_Avg
2018-06-23,760.5069444444445,1.7464305555555553,179.39820138888896,30.604111111111106,0.0017638888888888888,15.567361111111113,57.96805555555554,181.55887500000009,0.5446737505763887,40.51970833333334,759.0,0.271,0.44799999999999995,6.132000000000001,0.0,11.56,31.16,0.0,0.0,0.0,762.8,5.229,358.1,82.8,0.254,22.37,76.74,924.0,2.772971,224.9
2018-06-24,763.9298611111107,1.7115208333333323,128.89509027777783,29.512500000000003,0.0,16.041812500000002,55.85090277777778,342.28011805555553,1.0268089623922225,79.11784722222221,762.9,0.11,0.603,11.32,0.0,6.757999999999999,32.4,0.0,0.0,-0.001,764.8,3.4810000000000003,347.4,90.2,0.0,23.25,94.8,909.0,2.727871,241.9
2018-06-25,761.8548611111112,2.1949305555555556,138.43794444444444,25.04365277777777,0.0,19.567986111111104,52.95847222222222,333.4002152777778,1.0002324224791665,74.95337499999994,758.9,0.172,7.164,7.226,0.0,8.71,21.67,0.0,0.0,0.0,763.5,4.477,359.6,73.59,0.0,29.1,93.1,914.0,2.742234,233.6
2018-06-26,760.9631944444442,4.702187499999997,188.18541666666664,19.271458333333342,0.0,21.10486111111111,40.77833333333331,342.57800000000015,1.027714635743056,76.85736805555558,758.6,2.51,138.7,11.56,0.0,15.57,27.02,0.0,0.0,0.0,762.3,7.436,213.6,29.04,0.0,26.07,64.6,911.0,2.733414,233.3
2018-06-27,760.9618055555554,3.279791666666666,179.78875000000005,21.814791666666665,0.0,21.471249999999994,34.71479166666668,343.9228055555558,1.0316933057500002,76.8591388888889,758.1,0.46399999999999997,19.93,12.83,0.0,12.18,21.06,0.0,0.0,0.0,762.9,5.131,354.5,42.23,0.0,29.56,58.82,922.0,2.76538,234.4
2018-06-28,757.1888888888891,2.9957986111111103,160.48189583333334,24.671319444444464,0.0,20.088194444444454,49.00666666666669,263.4061041666668,0.7902033243541666,59.9748125,756.3,0.303,4.029,10.06,0.0,12.57,23.44,0.0,0.0,0.0,758.1,6.621,340.6,76.33,0.0,27.75,80.2,951.0,2.852173,233.0
2018-06-29,760.8395833333338,2.4802847222222226,199.65104166666663,25.07222222222222,0.0,15.157152777777782,55.00409722222222,210.56122222222223,0.6317082894097221,47.2938611111111,757.6,0.58,13.1,11.75,0.0,11.6,35.19,0.0,0.0,0.0,762.7,5.313,359.6,91.0,0.0,19.49,70.73,1015.0,3.04579,244.7
2018-06-30,764.140972222222,2.0948611111111117,156.02201388888895,30.84604166666666,0.038805555555555565,14.943736111111113,58.728472222222244,326.57634722222235,0.9797017457361109,74.51042361111114,762.8,0.301,2.052,13.38,0.0,7.032,33.07,0.0,0.0,-0.02,765.4,4.209,352.6,83.8,1.524,21.23,95.4,1035.0,3.104491,253.4
2018-07-01,762.5833333333334,4.394222222222222,190.10208333333335,20.084652777777777,0.0,19.004097222222217,40.86326388888887,320.5518888888889,0.9616380726458331,76.09069444444448,761.1,2.279,161.7,12.43,0.0,12.65,27.85,0.0,0.0,0.0,764.1,7.517,221.3,27.98,0.0,25.04,55.69,953.0,2.85892,243.4
2018-07-02,761.0171717171717,5.067959595959596,195.2818181818182,17.860808080808077,0.0,18.963232323232326,43.447272727272725,392.3520808080808,1.1770374251515152,94.51113131313132,759.4,2.807,183.1,13.76,0.0,13.94,30.74,0.0,0.0,0.0,761.7,8.75,209.4,24.29,0.0,24.74,56.06,905.0,2.715912,241.6
2019-08-20,762.7044444444446,1.6425111111111117,167.37133333333333,24.772155555555564,0.0,27.14322222222222,22.17133333333334,347.8563333333332,1.0435723076555554,76.04604444444449,761.7,0.266,9.02,7.181,0.0,14.74,10.0,0.0,0.0,-0.001,764.2,4.263,351.6,53.86,0.0,33.65,52.45,865.0,2.5939229999999998,195.6
2019-08-21,761.4770833333331,1.5862777777777783,145.18569444444438,26.13458333333334,0.0,22.248194444444444,35.123749999999994,274.6385,0.8239096201805557,59.10974999999999,758.4,0.012,8.16,1.9780000000000002,0.0,9.74,10.18,0.0,0.0,-0.001,763.4,4.582,358.5,67.47,0.0,33.72,73.29,810.0,2.428813,198.4
2019-08-22,759.0513888888892,2.5930208333333336,170.12562499999993,25.032777777777785,0.0,17.920208333333342,47.050486111111105,126.80635416666668,0.3804163257986111,28.06835416666665,757.6,0.061,8.38,3.9819999999999998,0.0,13.53,35.46,0.0,0.0,-0.001,761.1,5.979,359.9,70.6,0.0,23.16,58.1,730.3,2.191034,168.1
2019-08-23,761.5236111111117,1.3844791666666667,136.0000972222223,30.51532638888889,0.0,17.342152777777773,50.101250000000014,266.5834791666666,0.7997447286527779,58.97597222222222,760.5,0.047,1.3980000000000001,2.9610000000000003,0.0,8.86,27.5,0.0,0.0,-0.001,762.6,3.05,359.0,81.4,0.0,25.44,80.0,795.0,2.384959,202.9
2019-08-24,760.7291666666669,2.680986111111111,174.70972222222213,25.346597222222215,0.0,20.555138888888887,42.295555555555545,256.96956944444435,0.7709198204027777,57.09463888888888,758.6,0.075,6.956,10.33,0.0,10.59,19.84,0.0,0.0,-0.001,762.5,5.547999999999999,356.2,75.23,0.0,29.42,75.99,833.0,2.4988900000000003,203.9
2019-08-25,760.0701388888887,4.270965277777777,185.93512500000008,23.74534722222223,0.0,21.705069444444444,30.70493055555555,264.4652291666667,0.7933927228819446,58.073895833333346,758.5,0.55,2.33,12.15,0.0,10.54,17.23,0.0,0.0,-0.001,762.6,7.9,358.8,87.8,0.0,27.72,71.05,791.9,2.375799,194.9
2019-08-26,764.5798611111112,1.9231875,116.44665972222222,28.917777777777772,0.0,16.323326388888894,37.1404861111111,269.88221527777785,0.8096405161111113,59.1061736111111,762.7,0.696,0.745,13.24,0.0,6.9510000000000005,19.86,0.0,0.0,0.0,765.9,4.298,359.4,86.7,0.0,23.68,64.48,804.0,2.411422,200.1
2019-08-27,764.9541666666668,1.4340208333333333,124.95527777777774,31.004444444444434,0.0,16.545361111111106,41.24534722222222,268.30495138888875,0.8049285197152778,58.56504861111111,763.5,0.317,6.08,8.46,0.0,4.749,16.84,0.0,0.0,-0.001,766.4,3.53,358.9,87.0,0.0,26.55,75.77,801.0,2.40397,198.5
2019-08-28,763.2333333333335,1.9177152777777786,124.45925000000001,25.34902777777778,0.0,19.20054166666666,36.836041666666645,267.3444652777778,0.802030823548611,57.71186805555553,761.1,0.174,6.202000000000001,11.81,0.0,5.711,13.43,0.0,0.0,-0.001,764.6,3.987,318.1,83.4,0.0,30.58,76.36,802.0,2.406351,196.4
2019-08-29,762.602083333333,2.089090277777778,139.44404166666675,25.801388888888876,0.0,20.68736111111111,36.315416666666664,217.18897916666663,0.6515810419513892,45.026430555555564,761.0,0.29100000000000004,0.21600000000000003,10.2,0.0,8.29,15.08,0.0,0.0,-0.002,764.2,4.737,357.0,58.17,0.0,32.21,61.68,850.0,2.550401,187.9
2019-08-30,762.7013888888889,1.8169652777777767,141.87443055555548,27.649861111111107,0.010583333333333333,21.348055555555565,44.48965277777775,204.59583333333327,0.6137765150555556,44.644805555555564,761.7,0.295,6.704,10.71,0.0,12.35,26.1,0.0,0.0,-0.001,763.9,4.269,330.4,90.9,1.27,29.88,75.3,823.0,2.470329,192.3
2019-08-31,763.5993055555557,1.7695972222222216,127.95411805555553,26.110763888888872,0.0,20.588402777777777,39.87006944444448,255.9968541666667,0.7679902281388888,54.76317361111111,762.4,0.124,2.046,9.22,0.0,9.24,16.84,0.0,0.0,-0.001,764.9,3.9739999999999998,351.7,84.7,0.0,29.7,71.6,778.3,2.3350020000000002,188.3
2019-09-01,762.9194444444446,1.6846249999999998,124.07183333333334,28.72375000000001,0.0,21.434097222222213,36.040208333333325,257.1549791666667,0.771475137236111,54.38615972222223,761.3,0.326,2.184,9.59,0.0,8.76,12.71,0.0,0.0,-0.001,764.6,4.388999999999999,338.2,78.46,0.0,33.16,65.83,779.7,2.339054,186.6
2019-09-02,762.880555555556,3.311826388888889,155.75731250000007,23.796736111111105,0.0,22.165138888888897,32.21659722222225,253.05544444444448,0.7591719816388885,53.98434027777778,761.9,0.15,1.9569999999999999,12.95,0.0,9.42,15.06,0.0,0.0,-0.001,764.0,7.152,359.2,81.4,0.0,31.15,66.72,771.4,2.314146,186.3
2019-09-03,764.2805555555555,2.0756180555555552,129.3095416666667,23.43856944444444,0.0,21.930347222222228,33.033333333333324,231.5061666666667,0.694510377923611,49.78782638888887,763.0,0.068,2.8339999999999996,7.476,0.0,9.78,16.12,0.0,0.0,-0.001,765.8,5.101,359.9,92.7,0.0,31.31,61.04,768.1,2.304242,183.4
2019-09-04,763.5451388888886,1.974458333333334,139.53042361111113,26.084583333333352,0.0,22.52604166666666,39.81256944444445,241.58548611111115,0.724754083590278,51.30904166666669,762.3,0.136,5.9910000000000005,10.98,0.0,10.7,16.65,0.0,0.0,-0.001,764.5,3.8339999999999996,350.9,56.52,0.0,32.49,72.95,751.4,2.254075,182.7
2019-09-05,765.0840277777781,1.7411388888888897,161.2817361111111,26.83888888888889,0.0,23.561527777777783,38.64381944444443,228.59811111111114,0.6857994574513891,48.806784722222204,763.7,0.13699999999999998,11.58,8.27,0.0,13.34,19.13,0.0,0.0,-0.001,766.4,4.8469999999999995,357.5,75.75,0.0,32.88,67.13,781.7,2.345109,183.2
2019-09-06,765.6444444444444,2.679569444444443,144.2765833333333,22.32868055555557,0.021166666666666667,18.3163888888889,68.90472222222222,87.17929861111111,0.2615406641666669,18.479770833333333,764.5,0.47700000000000004,2.635,11.33,0.0,12.02,36.65,0.0,0.0,-0.016,766.5,5.296,336.5,81.6,1.016,24.22,90.4,474.9,1.424661,102.3
2019-09-07,763.9124999999995,1.5059861111111112,134.10888888888894,27.67213888888889,0.0017638888888888888,16.661388888888887,63.96506944444445,232.22183333333336,0.6966708306250001,49.955270833333316,760.2,0.114,11.8,4.468,0.0,8.39,31.99,0.0,0.0,-0.001,765.8,3.4560000000000004,355.9,92.0,0.254,24.91,96.7,743.4,2.2302720000000003,178.0
2019-09-08,758.2159722222221,2.340159722222221,131.55482638888896,23.896111111111104,0.09701388888888889,12.958194444444437,78.15562500000001,45.70200694444445,0.13710666004861113,10.809125,756.8,0.376,6.255,10.44,0.0,9.87,62.68,0.0,0.0,-0.001,760.1,6.2170000000000005,352.5,67.91,2.286,16.94,93.5,313.1,0.9394184000000001,70.32
2019-09-09,759.4340277777779,4.2173888888888875,191.39583333333337,17.575972222222234,0.0,14.102013888888887,65.34020833333332,204.96375694444444,0.6148908976458335,44.590506944444435,757.5,1.0170000000000001,124.3,12.11,0.0,10.3,32.97,0.0,0.0,-0.233,760.8,7.2860000000000005,227.5,48.58,0.0,19.35,88.3,795.8,2.3875319999999998,183.4
2019-09-10,759.155555555555,1.8962152777777779,138.35906249999996,29.569374999999997,0.04056944444444445,12.665902777777777,69.59041666666664,121.734625,0.36520352065972234,26.106576388888875,758.0,0.261,0.627,11.17,0.0,8.21,45.68,0.0,0.0,-0.021,760.7,5.902,359.3,74.61,1.016,19.8,92.0,691.2,2.073612,155.3
2019-09-11,762.5618055555556,1.7102847222222224,165.04819444444445,24.79506944444445,0.047625,9.633687499999995,85.48402777777775,90.2520763888889,0.27075224066527775,19.897159722222217,759.8,0.14300000000000002,10.13,10.02,0.0,7.318,62.94,0.0,0.0,0.065,766.3,4.192,358.1,73.72,1.27,15.14,94.2,583.7,1.7509599999999998,128.1
2019-09-12,767.8291666666662,1.4212986111111112,161.04409722222215,27.650027777777765,0.0,11.67849305555556,69.68180555555556,227.53179166666666,0.6825965216736113,47.05382638888889,766.3,0.043,11.81,5.079,0.0,3.322,38.21,0.0,0.0,0.0,769.1,3.3989999999999996,355.1,82.7,0.0,18.96,98.6,768.8,2.3062549999999997,178.2
2019-09-13,765.6486111111117,2.211347222222223,139.7622847222222,23.51277777777779,0.0,14.022368055555546,56.693819444444465,214.20185416666672,0.6426110172847221,43.344118055555555,763.4,0.21899999999999997,7.939,12.5,0.0,4.234,26.92,0.0,0.0,-0.003,767.3,4.548,357.0,63.82,0.0,22.79,92.7,724.3,2.172776,162.0
2019-09-14,763.570833333333,2.5792986111111125,148.76250000000007,24.128819444444446,0.0,17.712743055555546,43.80166666666665,221.09449305555552,0.6632843002916669,44.81507638888888,761.6,0.381,11.76,11.22,0.0,6.111000000000001,19.62,0.0,0.0,-0.001,765.2,4.897,291.3,56.94,0.0,26.69,83.6,772.0,2.316045,175.2
2019-09-15,759.8881944444439,2.4634583333333344,135.62720138888884,25.16034722222222,0.0,19.26542361111111,39.2022222222222,222.7579861111111,0.6682774904166666,44.36293750000001,757.4,0.523,0.5670000000000001,9.77,0.0,6.65,16.74,0.0,0.0,-0.001,761.9,4.628,357.1,84.7,0.0,29.23,79.37,735.2,2.20558,163.4
2019-09-16,756.4486111111112,2.544791666666667,158.33972222222224,26.272847222222225,0.01411111111111111,19.83048611111111,41.28291666666667,137.6049861111111,0.4128121232847222,29.178659722222235,754.3,0.583,9.35,15.26,0.0,13.49,22.28,0.0,0.0,-0.001,758.5,5.025,349.7,65.35,1.524,27.0,76.62,769.1,2.307436,172.0
2019-09-17,760.6381944444449,4.796770833333332,184.5979166666666,19.845208333333325,0.024694444444444446,10.427569444444446,62.55618055555557,104.72486111111107,0.3141707107847221,22.302340277777777,755.7,1.68,132.7,13.54,0.0,7.3870000000000005,39.91,0.0,0.0,-0.017,762.3,9.01,215.9,31.73,0.508,14.9,85.8,644.6,1.933847,137.0
2019-09-18,759.988888888889,2.2892152777777786,151.4090625,24.614166666666662,0.0,12.848381944444442,49.38131944444444,209.69330555555555,0.6290733756250004,45.279923611111116,757.5,0.33899999999999997,5.295,10.8,0.0,1.8880000000000001,19.44,0.0,0.0,-0.001,762.1,5.615,358.2,78.96,0.0,22.84,87.7,703.1,2.109265,168.6
2019-09-19,758.5923611111108,2.6091111111111105,190.6434027777778,27.39249999999998,0.0,12.66428472222222,53.71326388888887,188.0697569444444,0.5642039829791666,41.041,756.9,0.433,17.55,11.22,0.0,7.454,31.27,0.0,0.0,-0.001,759.7,5.557,357.4,78.9,0.0,19.3,73.41,775.4,2.326188,175.2
2019-09-20,760.0034722222224,1.751791666666666,213.29687500000003,23.84277777777778,0.17815277777777777,7.5041944444444475,89.5870138888889,22.750013888888887,0.06824952742361111,6.88088888888889,758.7,0.268,14.27,10.98,0.0,6.035,73.68,0.0,0.0,-0.001,762.6,3.8569999999999998,359.3,56.29,1.016,9.19,95.8,153.3,0.4599327,48.3
2019-09-21,763.5756944444443,2.1786111111111106,196.64493750000008,24.96381944444445,0.0035277777777777777,9.37265972222222,77.61201388888891,128.72547916666664,0.3861710067291667,29.36909722222225,762.6,0.133,3.1510000000000002,11.99,0.0,5.962000000000001,51.83,0.0,0.0,-0.017,764.8,4.08,357.5,70.09,0.254,14.2,96.2,781.4,2.3443259999999997,178.3
2019-09-22,763.2604166666666,2.3170763888888875,193.98317361111106,23.47938194444446,0.0,12.251013888888888,58.37958333333334,208.05050694444444,0.6241514228472222,43.37477777777778,762.0,0.221,3.177,6.475,0.0,5.523,34.59,0.0,0.0,-0.013000000000000001,764.5,4.0889999999999995,336.9,55.45,0.0,19.17,82.5,677.6,2.032841,159.9
2019-09-23,763.3979166666669,2.559631944444444,153.26649305555554,24.24111111111111,0.0,12.443347222222224,62.03055555555553,203.098625,0.6092957953888889,41.84232638888891,762.2,0.237,4.961,11.63,0.0,3.0989999999999998,34.75,0.0,0.0,-0.001,764.4,5.367999999999999,355.8,55.48,0.0,21.1,93.5,665.2,1.995628,154.6
2019-09-24,763.7736111111112,4.808930555555555,199.14861111111114,17.708749999999995,0.0,14.717500000000001,56.98361111111112,190.81475000000003,0.5724477217638887,41.483326388888884,761.7,2.636,174.8,11.43,0.0,9.04,37.86,0.0,0.0,-0.001,765.8,6.933,221.2,27.88,0.0,21.31,76.29,670.1,2.010311,157.5
2019-09-25,762.926388888889,3.04488888888889,198.30625000000006,22.77909722222223,0.0,14.766874999999999,50.94375,197.662375,0.5929789115902776,40.885791666666655,762.1,0.765,167.1,12.55,0.0,8.69,32.29,0.0,0.0,-0.001,764.1,5.367000000000001,252.3,45.57,0.0,20.84,74.53,664.1,1.992258,153.1
2019-09-26,759.3138888888888,3.906611111111109,181.2697222222223,20.51069444444444,0.0,14.355833333333338,41.57222222222222,180.80304861111108,0.5424127516458331,37.71975,755.3,0.986,19.63,12.78,0.0,8.56,23.65,0.0,0.0,-0.001,763.0,6.746,284.1,50.33,0.0,20.55,60.92,705.5,2.116381,159.4
2019-09-27,756.714583333333,2.3291597222222227,153.9005555555555,23.750347222222217,0.024694444444444446,12.647291666666668,61.824374999999996,186.74609722222215,0.5602355351458332,39.62891666666669,754.1,0.0,0.0,0.0,0.0,8.26,38.6,0.0,0.0,-0.021,758.3,4.101,340.2,76.68,0.762,17.31,89.9,781.5,2.344466,167.6
2019-09-28,752.8201388888887,1.6179791666666663,109.59410416666664,25.624479166666667,0.056444444444444436,8.366791666666666,80.8904861111111,42.934895833333336,0.12880141061805556,10.846833333333327,751.3,0.322,4.961,7.255,0.0,6.614,47.61,0.0,0.0,-0.006999999999999999,754.3,4.656000000000001,360.0,83.9,0.508,11.0,93.1,325.1,0.9752851999999999,79.29
2019-09-29,754.967361111111,3.2803888888888895,186.0483333333333,19.953958333333336,0.042333333333333306,3.623361111111113,84.84208333333332,61.399000000000015,0.18419619903472229,15.823263888888896,751.6,0.42200000000000004,43.96,13.0,0.0,1.767,67.36,0.0,0.0,-0.035,758.9,5.393,311.5,72.85,0.254,7.516,94.5,331.4,0.9943241,91.7
2019-09-30,759.8611111111112,1.391055555555556,143.27372916666673,27.463131944444456,0.0,3.267208333333334,77.85062500000004,118.74118055555556,0.35621707634722244,26.249618055555555,758.3,0.013999999999999999,7.567,0.23199999999999998,0.0,-2.137,46.05,0.0,0.0,-0.021,761.0,4.173,358.2,89.4,0.0,9.48,96.2,686.1,2.058177,150.9
2019-10-01,760.5256944444453,1.4978055555555563,138.56679861111118,27.477430555555554,0.0035277777777777777,4.409145833333335,68.53506944444443,166.80282638888892,0.500408984159722,34.850819444444454,760.0,0.501,3.1,9.62,0.0,-1.4509999999999998,32.74,0.0,0.0,-0.001,761.4,2.9730000000000003,358.8,88.2,0.254,11.54,95.5,776.7,2.330218,157.0
2019-10-02,763.6222222222223,2.9089930555555554,184.3729166666667,21.1986111111111,0.0017638888888888888,4.513138888888887,66.59090277777774,123.393,0.3701812664652777,26.627916666666675,760.8,0.872,127.2,10.88,0.0,0.735,40.61,0.0,0.0,-0.001,765.4,5.42,246.0,40.52,0.254,9.24,92.3,710.9,2.1327689999999997,147.0
2019-10-03,762.3708333333336,1.3287916666666666,113.12702083333332,27.98833333333332,0.0,6.820486111111111,57.995000000000005,181.9963194444444,0.5459836819374998,36.76843055555556,759.0,0.039,0.887,8.27,0.0,-3.139,26.06,0.0,0.0,-0.001,765.0,3.573,355.3,80.6,0.0,18.48,91.3,637.7,1.9132360000000002,138.8
2019-10-04,761.0173611111113,2.5695486111111117,157.08885416666666,24.118611111111104,0.008819444444444444,4.688861111111113,76.35979166666668,45.92501388888888,0.13777375913194445,10.768666666666666,758.9,0.32799999999999996,7.995,12.8,0.0,0.45299999999999996,41.54,0.0,0.0,-0.002,766.1,7.294,359.2,82.7,0.508,8.91,90.8,349.6,1.0486870000000001,57.97
2019-10-05,766.95,2.258798611111112,192.7102083333333,23.337152777777774,0.0,4.3941180555555555,71.60736111111116,108.37392361111114,0.32512827970833336,23.392229166666667,765.7,0.42100000000000004,8.72,9.86,0.0,1.092,45.91,0.0,0.0,-0.002,767.9,4.313,359.8,85.7,0.0,9.77,87.4,451.2,1.353694,78.99
2019-10-06,769.9083333333338,1.2844375000000001,173.04361805555556,29.042569444444453,0.0,4.397673611111109,63.450347222222184,181.8899305555555,0.5456730365277778,35.23574305555556,768.0,0.127,5.051,8.09,0.0,-2.9339999999999997,34.48,0.0,0.0,-0.002,771.5,2.911,357.0,77.93,0.0,11.89,92.7,622.9,1.868701,133.5
2019-10-07,765.4861111111112,1.5659583333333333,124.08572916666675,25.549236111111114,0.0,6.056777777777776,58.55527777777778,181.70065972222224,0.5451048660625,34.858375,761.6,0.265,0.5760000000000001,8.09,0.0,-2.823,22.71,0.0,0.0,-0.002,769.0,3.31,355.9,72.87,0.0,16.13,92.1,624.9,1.8745580000000002,132.5
2019-10-08,757.7680555555555,2.9800138888888896,127.26336805555555,23.050416666666674,0.0,8.577569444444446,53.78645833333335,152.01920138888892,0.4560535254027779,30.624361111111114,753.0,0.09300000000000001,3.375,9.47,0.0,-1.0859999999999999,21.15,0.0,0.0,-0.001,761.7,9.06,336.7,80.0,0.0,18.5,87.8,713.3,2.1397779999999997,139.9
2019-10-09,757.7965277777779,4.177944444444442,215.67799305555567,24.650763888888882,0.0017638888888888888,1.576583333333335,61.9338888888889,124.5522708333334,0.3736502082777778,25.24610416666666,752.0,0.988,0.359,13.86,0.0,-4.994,37.95,0.0,0.0,-0.001,765.1,8.12,356.5,39.19,0.254,11.63,84.8,677.9,2.033657,133.7
2019-10-10,767.8395833333333,1.5899513888888892,178.32743055555554,31.280208333333334,0.0,-4.268909722222222,49.66736111111109,175.38208333333327,0.5261427023125,33.08090972222223,765.2,0.14800000000000002,0.341,14.8,0.0,-10.11,29.73,0.0,0.0,-0.001,769.7,3.4939999999999998,360.0,96.8,0.0,1.411,70.65,608.4,1.8251110000000001,126.8
2019-10-11,768.9812499999997,1.1224861111111113,122.43402777777773,26.297673611111094,0.0,-2.1901666666666664,59.98479166666665,155.96991666666665,0.46790193077777775,30.220277777777774,766.4,0.19899999999999998,0.35,7.725,0.0,-9.97,26.29,0.0,0.0,-0.001,770.7,2.3,356.6,96.5,0.0,6.761,87.4,589.1,1.767184,122.1
2019-10-12,763.9749999999996,1.1280138888888882,117.01866666666663,24.33209027777777,0.0,1.3839374999999994,53.26152777777777,171.09340972222222,0.5132890252500001,31.787645833333336,761.8,0.033,0.925,0.655,0.0,-7.831,14.32,0.0,0.0,-0.001,766.4,2.532,354.4,80.2,0.0,12.64,88.5,598.1,1.7943419999999999,123.6
2019-10-13,760.7291666666669,1.2371527777777773,115.57063888888888,26.17188194444444,0.0,4.700833333333332,46.74347222222221,165.9574513888889,0.4978802018055556,30.285277777777782,759.0,0.256,4.2,4.111000000000001,0.0,-4.996,14.58,0.0,0.0,0.0,762.1,3.048,354.8,81.8,0.0,16.76,79.04,617.3,1.851863,120.8
2019-10-14,760.5833333333338,2.6968680555555555,160.35472222222225,23.93360416666667,0.0,6.842666666666668,44.397291666666675,158.4281458333334,0.47528131097222215,29.189284722222226,759.1,0.11599999999999999,10.08,4.0089999999999995,0.0,-3.253,22.57,0.0,0.0,0.0,762.9,5.845,359.5,88.0,0.0,16.81,76.91,595.5,1.7865630000000001,119.6
2019-10-15,765.4194444444443,1.8358680555555555,163.7704027777778,23.719541666666665,0.0,8.349083333333333,49.433541666666656,153.25373611111118,0.4597586220555557,28.559638888888898,763.1,0.20600000000000002,4.808,6.154,0.0,-1.545,23.87,0.0,0.0,-0.001,766.6,3.908,359.1,57.86,0.0,16.77,81.8,558.3,1.674871,113.5
2019-10-16,762.8833333333333,2.114506944444444,121.8365277777778,22.185694444444444,0.0,10.26475694444445,41.35680555555556,152.55399999999997,0.4576632704652779,27.92904166666668,758.8,0.262,3.305,12.83,0.0,-0.182,13.37,0.0,0.0,-0.001,765.5,5.115,327.9,51.53,0.0,21.45,76.2,574.8,1.724475,114.9
2019-10-17,755.0430555555558,3.038659722222222,169.28496527777781,26.122430555555553,0.0,8.898597222222218,42.00756944444445,97.36572222222222,0.29209749480555547,18.317215277777777,753.3,0.22399999999999998,4.255,12.05,0.0,0.6659999999999999,18.42,0.0,0.0,-0.001,757.8,7.148,359.9,72.15,0.0,16.89,62.0,528.5,1.585558,101.8
2019-10-18,758.2326388888886,4.412555555555556,202.50069444444432,17.971111111111114,0.0,5.082729166666666,55.043749999999996,113.9251041666667,0.3417704999583332,20.683840277777776,756.2,1.401,177.7,9.12,0.0,0.55,29.99,0.0,0.0,-0.001,759.6,7.263999999999999,238.1,35.03,0.0,10.36,80.4,588.5,1.7653720000000002,115.2
2019-10-19,756.3388888888891,3.688902777777778,196.66255555555563,20.161180555555557,0.0458611111111111,2.2194374999999993,75.33194444444446,37.93482638888891,0.11380339522222219,8.668513888888883,752.1,0.168,6.734,9.34,0.0,-1.69,49.8,0.0,0.0,-0.026000000000000002,759.6,6.904,359.4,73.16,1.016,5.917999999999999,95.2,322.3,0.9669145,81.1
2019-10-20,760.2548611111108,4.302659722222221,196.69999999999993,15.907847222222223,0.0,1.8937013888888883,74.29520833333336,117.51709722222225,0.35254695987499995,24.89145833333333,755.6,2.468,171.7,10.52,0.0,-0.745,51.83,0.0,0.0,-0.017,762.4,6.136,210.7,28.2,0.0,6.295,89.2,608.5,1.8255259999999998,125.4
2019-10-21,763.7215277777773,3.0716111111111117,216.7770833333334,22.00840277777778,0.0,4.668277777777779,59.63986111111112,107.11774305555555,0.3213512220479167,22.238749999999985,760.7,0.408,164.8,10.78,0.0,0.539,30.05,0.0,0.0,-0.001,766.6,5.73,309.4,41.35,0.0,10.22,79.58,541.8,1.625445,110.5
2019-10-22,764.9020833333336,4.438069444444445,202.41944444444437,17.404236111111103,0.0,7.114326388888888,66.98812499999998,75.96083333333334,0.22787927435416677,15.830173611111109,762.0,1.568,161.8,11.6,0.0,4.342,49.96,0.0,0.0,-0.001,767.0,6.7829999999999995,233.3,32.11,0.0,13.3,74.92,470.7,1.4121299999999999,96.5
2019-10-23,766.3187500000001,1.8878472222222216,117.26644444444443,26.824722222222224,0.0,4.486479166666666,50.705625000000026,126.96395138888897,0.38089078325000003,23.800451388888888,763.5,0.19699999999999998,0.9359999999999999,3.7680000000000002,0.0,-0.61,24.66,0.0,0.0,-0.001,769.6,5.303999999999999,358.6,57.58,0.0,8.9,72.18,588.7,1.7661209999999998,111.2
2019-10-24,770.230555555556,1.7914097222222227,148.83606944444443,24.58646527777778,0.0,1.4164861111111111,57.22631944444444,130.0327777777778,0.390098563236111,24.493923611111114,769.4,0.0,0.0,0.0,0.0,-6.382000000000001,34.73,0.0,0.0,-0.001,771.3,3.783,352.0,70.98,0.0,8.1,86.0,550.8,1.652518,111.7
2019-10-25,767.6368055555554,1.4466666666666674,140.4122569444445,28.694027777777787,0.0,4.707444444444445,51.39333333333331,141.86751388888888,0.4256051247430554,25.577854166666672,761.6,0.254,1.8459999999999999,8.08,0.0,-4.3469999999999995,21.71,0.0,0.0,-0.001,771.1,3.674,356.4,88.9,0.0,13.82,83.5,525.6,1.5767129999999998,106.2
2019-10-26,759.2013888888891,2.416597222222222,89.49106944444449,26.78305555555555,0.0,0.5976458333333332,63.67979166666666,44.293312500000006,0.13287972820138882,9.873083333333334,756.7,0.08199999999999999,0.937,10.19,0.0,-3.444,46.11,0.0,0.0,-0.001,761.5,5.267,358.4,74.94,0.0,4.4719999999999995,90.3,249.6,0.7488146999999999,51.27
